-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-99;-99;-99;-99;-99;-99
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-99;-99;-99;-99
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;14;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-99;-99
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-32;-32;-32;-32;-32;-32;-32;-32;13;15;20;15;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-99;-99
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-32;-32;-32;-32;-32;-32;-32;-32;15;21;22;21;20;15;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-99
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-32;-32;-32;-32;-32;-32;-32;11;19;22;22;22;21;18;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-99
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-32;-32;-32;-32;-32;-32;-32;11;16;22;23;32;23;22;21;16;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-32;-32;-32;-32;-32;9;11;15;18;22;32;41;33;24;22;17;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-32;-32;-32;-32;8;12;14;18;-99;33;42;51;41;34;25;21;16;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-32;-32;-32;8;11;14;17;-99;36;43;51;42;35;26;20;16;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-32;-32;7;11;14;16;-99;34;43;52;43;36;26;20;15;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-32;-32;8;12;15;23;34;43;51;53;44;35;27;21;17;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-32;9;12;14;22;32;41;47;54;54;45;34;27;21;15;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;8;12;14;22;31;40;45;49;48;45;33;28;21;16;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;8;13;16;22;32;42;43;40;43;32;27;22;14;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;11;14;20;28;38;33;35;32;33;33;25;20;15;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;12;17;25;33;29;26;27;23;23;25;20;16;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32
